id_item,estado_beta,prioridad,area_canonica,subarea,perfil_sugerido,tipo_item,ruta_actual_o_propuesta,ruta_origen,lote,decisiones,acciones,fuentes,json_materializado,validacion_minima,destino_beta,notas
CB14_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Propósitos de la educación/CB14_I02.json,content/items/stand-by/Propósitos de la educación/CB14_I02.json,L075,DESCARTAR | LISTO_PARA_PILOTAJE,,auditoria/L025 | auditoria/L075,no,,content/restructuring-v1/00-beta-v1/remanufactura/CB14_I02.json,"El ítem formula una adhesión casi declarativa a proyectos transversales valiosos, pero con una clave demasiado obvia y sin suficiente tensión cognitiva para discriminar bien."
CEOL_B01_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I01.json","content/items/stand-by/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I01.json",L058,DESCARTAR,,auditoria/L028 | auditoria/L058 | auditoria/L068 | auditoria/L081,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B01_I01.json,Memoria legal plana de ejes normativos sin ruta situada. / Pregunta de memoria literal sobre ejes del Sistema Nacional de Convivencia Escolar; no exige lectura situada de ruta ni decision profesional observable.
CEOL_B01_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I02.json","content/items/stand-by/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I02.json",L058,DESCARTAR,,auditoria/L028 | auditoria/L058 | auditoria/L068 | auditoria/L081,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B01_I02.json,Origen de la ley preguntado con contexto decorativo y sin decisión profesional observable. / Usa contexto escolar para preguntar el origen de la ley; el contexto no altera la tarea y la discriminacion potencial es baja.
CEOL_B01_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I03.json","content/items/stand-by/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I03.json",L058,DESCARTAR,,auditoria/L028 | auditoria/L058 | auditoria/L068 | auditoria/L081,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B01_I03.json,Recuerdo de componentes de la ruta sin convivencia aplicada ni proporcionalidad situada. / Reduce la Ruta de Atencion a recuerdo de componentes y no a decision situada frente a un caso.
CEOL_B01_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I04.json","content/items/stand-by/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I04.json",L058,DESCARTAR,,auditoria/L028 | auditoria/L058 | auditoria/L068 | auditoria/L081,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B01_I04.json,Clasificación memorística de niveles del sistema con baja dificultad auténtica. / Pregunta solo la jerarquia del sistema; es clasificacion memoristica con poco valor para el banco.
CEOL_B02_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Enfoque de derechos, debido proceso y justicia restaurativa/CEOL_B02_I02.json","content/items/stand-by/Enfoque de derechos, debido proceso y justicia restaurativa/CEOL_B02_I02.json",L013-A,DESCARTAR,,auditoria/L013 | auditoria/L068 | auditoria/L078,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B02_I02.json,Se queda en una interpretación general de sujetos de derechos con distractores demasiado obvios; no exige juicio profesional situado ni discrimina bien. / Pregunta definicional sobre sujeto de derechos; no exige actuación profesional observable.
CEOL_B02_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Enfoque de derechos, debido proceso y justicia restaurativa/CEOL_B02_I03.json","content/items/stand-by/Enfoque de derechos, debido proceso y justicia restaurativa/CEOL_B02_I03.json",L013-A,DESCARTAR,,auditoria/L013 | auditoria/L068 | auditoria/L078,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B02_I03.json,La clave depende de recordar la prevalencia constitucional de los derechos de NNA; el caso no añade una decisión escolar suficientemente exigente. / Depende de memoria constitucional y baja discriminación en contexto escolar situado.
CEOL_B04_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Corresponsabilidad, entorno y cuidado institucional/CEOL_B04_I01.json","content/items/stand-by/Corresponsabilidad, entorno y cuidado institucional/CEOL_B04_I01.json",L006-A,DESCARTAR,,auditoria/L006,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B04_I01.json,Memoria normativa casi literal sobre los tres actores corresponsables. El contexto no cambia la tarea real y los distractores son demasiado débiles para sostener valor psicométrico.
CEOL_B05_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/PEI, currículo oficial y Manual de Convivencia/CEOL_B05_I01.json","content/items/stand-by/PEI, currículo oficial y Manual de Convivencia/CEOL_B05_I01.json",L024,DESCARTAR,,auditoria/L024 | auditoria/L059 | auditoria/L066 | auditoria/L077,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B05_I01.json,Pregunta definicion de curriculo oficial frente a curriculo oculto y nulo. El contexto institucional es decorativo y no exige articulacion situada. / El item solo pide distinguir curriculo oficial de curriculo oculto y nulo. El contexto institucional no cambia la tarea y la respuesta depende de memoria conceptual plana. / Taxonomía curricular plana sin lectura institucional situada. / Pregunta de clasificación doctrinal sobre currículo oficial frente a currículo oculto y nulo. El contexto no obl
CEOL_B05_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/PEI, currículo oficial y Manual de Convivencia/CEOL_B05_I02.json","content/items/stand-by/PEI, currículo oficial y Manual de Convivencia/CEOL_B05_I02.json",L024,DESCARTAR,,auditoria/L024 | auditoria/L059 | auditoria/L066 | auditoria/L077,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B05_I02.json,"La tarea real es recordar la relacion jerarquica entre PEI y Manual de Convivencia, no resolver una decision institucional observable. / Se disfraza de articulacion institucional, pero la tarea real es recordar la diferencia jerarquica entre PEI y Manual de Convivencia. Baja discriminacion y distractores obvios. / Jerarquía documental preguntada como memoria conceptual con contexto decorativo. / El enunciado aparenta lectura institucional, pero la operación mental central es recordar la jerarquí"
CEOL_B05_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/PEI, currículo oficial y Manual de Convivencia/CEOL_B05_I03.json","content/items/stand-by/PEI, currículo oficial y Manual de Convivencia/CEOL_B05_I03.json",L024,DESCARTAR,,auditoria/L024 | auditoria/L059 | auditoria/L066 | auditoria/L077,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B05_I03.json,"Item taxonomico sobre funcion estructural de PEI, curriculo y manual. Los distractores son conceptuales, no errores institucionales plausibles. / Reduce la relacion entre PEI, curriculo y manual a taxonomia estructural. No exige decision institucional concreta ni lectura situada del funcionamiento escolar. / Relación PEI-currículo-manual convertida en taxonomía funcional memorística, sin decisión observable. / Reduce la relación PEI-currículo-manual a una taxonomía de funciones. No exige resolve"
CEOL_B06_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Evaluación formativa, mejora continua y lenguaje evaluativo/CEOL_B06_I01.json","content/items/stand-by/Evaluación formativa, mejora continua y lenguaje evaluativo/CEOL_B06_I01.json",L015,DESCARTAR,,auditoria/L015 | auditoria/L073 | auditoria/L074,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B06_I01.json,"Es una pregunta definicional sobre el rasgo general de la evaluación formativa; no exige resolución pedagógica situada ni uso real de evidencia para mejorar el aprendizaje. / La respuesta correcta depende de un reconocimiento definicional de evaluación formativa y no de una decisión basada en evidencia. / Formula la evaluacion formativa como definicion correcta frente a distractores muy previsibles. No pide usar evidencia, ni retroalimentacion, ni reajuste didactico en una situacion profesional "
CEOL_B06_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Evaluación formativa, mejora continua y lenguaje evaluativo/CEOL_B06_I02.json","content/items/stand-by/Evaluación formativa, mejora continua y lenguaje evaluativo/CEOL_B06_I02.json",L015,DESCARTAR,,auditoria/L015 | auditoria/L073 | auditoria/L074,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B06_I02.json,"Se centra en el objetivo general de evaluar por competencias y no en evaluación formativa como uso de evidencia; queda demasiado conceptual para el foco del lote. / Se mueve en generalidades sobre competencias y mejora, con pseudoanálisis y bajo valor de discriminación para el banco. / Se limita a preguntar el objetivo general de evaluar por competencias. La clave se reconoce por discurso oficial y los distractores no representan errores finos de interpretacion evaluativa."
CEOL_B07_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I03.json","content/items/stand-by/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I03.json",L018,DESCARTAR,,auditoria/L018,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B07_I03.json,Pseudoanalisis basado en definicion epistemologica del constructivismo. El item no exige accion docente observable y sus distractores son caricaturescos.
CEOL_B07_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I04.json","content/items/stand-by/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I04.json",L018,DESCARTAR,,auditoria/L018,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B07_I04.json,El contexto es decorativo y la tarea real es reconocer la formulacion teorica correcta sobre asimilacion. No aporta evidencia aplicable al rol docente.
CEOL_B07_I05,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I05.json","content/items/stand-by/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I05.json",L018,DESCARTAR,,auditoria/L018,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B07_I05.json,"Recuerda la relacion entre conflicto cognitivo, desequilibrio y acomodacion, pero no observa una decision pedagogica ni ofrece distractores con fuerza discriminativa suficiente."
CEOL_B07_I06,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I06.json","content/items/stand-by/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I06.json",L018,DESCARTAR,,auditoria/L018,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B07_I06.json,"Mide definicion de equilibrio cognitivo y saber hacer en contexto mediante opciones obvias, sin convertir el concepto en accion docente observable."
CEOL_B08_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Enseñar, formar, motivación didáctica y competencias socioemocionales/CEOL_B08_I02.json","content/items/stand-by/Enseñar, formar, motivación didáctica y competencias socioemocionales/CEOL_B08_I02.json",L014,DESCARTAR,,auditoria/L014,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B08_I02.json,Pregunta una definicion de enseñar por competencias y no una comparacion didactica fina con accion observable.
CEOL_B08_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Enseñar, formar, motivación didáctica y competencias socioemocionales/CEOL_B08_I03.json","content/items/stand-by/Enseñar, formar, motivación didáctica y competencias socioemocionales/CEOL_B08_I03.json",L014,DESCARTAR,,auditoria/L014,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B08_I03.json,Se apoya en un lugar comun sobre formacion integral y distractores moralmente demasiado obvios.
CEOL_B08_I05,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Enseñar, formar, motivación didáctica y competencias socioemocionales/CEOL_B08_I05.json","content/items/stand-by/Enseñar, formar, motivación didáctica y competencias socioemocionales/CEOL_B08_I05.json",L014,DESCARTAR,,auditoria/L014,no,,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B08_I05.json,La clave depende de clasificacion normativa plana sobre competencias comportamentales segun una guia; no hay accion docente observable.
DIL_B01_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,basica,"content/items/stand-by/Corresponsabilidad, protección integral y sujetos de derechos/DIL_B01_I01.json","content/items/stand-by/Corresponsabilidad, protección integral y sujetos de derechos/DIL_B01_I01.json",L029,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L006 | auditoria/L029 | auditoria/L053,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B01_I01.json,"La clave depende del recuerdo directo del nombre del principio y el contexto no añade una decisión profesional observable. / Pregunta por el nombre del principio jurídico de la Ley 1098. La tarea es nominal, el contexto no agrega decisión real y los distractores son de relleno. / Ítem ya auditado en L029 con decisión DESCARTAR; no se reprocesa."
DIL_B01_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,basica,"content/items/stand-by/Corresponsabilidad, protección integral y sujetos de derechos/DIL_B01_I02.json","content/items/stand-by/Corresponsabilidad, protección integral y sujetos de derechos/DIL_B01_I02.json",L029,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L006 | auditoria/L029 | auditoria/L053,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B01_I02.json,Pregunta memorística sobre los tres corresponsables; no exige juicio institucional ni genera evidencia útil para el banco. / Ítem redundante y casi textual sobre la tríada familia-sociedad-Estado. Valor psicométrico bajo y solapamiento con otros del mismo bloque. / Ítem ya auditado en L029 con decisión DESCARTAR; no se reprocesa.
DIL_B01_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,basica,"content/items/stand-by/Corresponsabilidad, protección integral y sujetos de derechos/DIL_B01_I04.json","content/items/stand-by/Corresponsabilidad, protección integral y sujetos de derechos/DIL_B01_I04.json",L029,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L006 | auditoria/L029 | auditoria/L053,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B01_I04.json,Se queda en definición general de sujetos de derechos y no convierte el contexto en una actuación pedagógica o institucional observable. / Definición declarativa de sujetos titulares de derechos con distractores poco plausibles. La tarea es conceptual básica y no aporta suficiente evidencia de juicio o aplicación. / Ítem ya auditado en L029 con decisión DESCARTAR; no se reprocesa.
DIL_B01_I05,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,basica,"content/items/stand-by/Corresponsabilidad, protección integral y sujetos de derechos/DIL_B01_I05.json","content/items/stand-by/Corresponsabilidad, protección integral y sujetos de derechos/DIL_B01_I05.json",L029,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L006 | auditoria/L029 | auditoria/L053,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B01_I05.json,Duplica el foco memorístico de DIL_B01_I02 y no aporta mejor discriminación ni mayor valor de banco. / Duplica el foco de memoria normativa sobre la corresponsabilidad y repite la misma tríada de actores con poca novedad evaluativa. / Ítem ya auditado en L029 con decisión DESCARTAR; no se reprocesa.
DIL_B02_I01,DESCARTE_TECNICO,-100,pedagogia,Concepto básico del procedimiento,orientador,funcional,content/restructuring-v1/docente/normatividad/orientador/basica/DIL_B02_I01.json,content/items/stand-by/PARD y restablecimiento de derechos/DIL_B02_I01.json,L023,DESCARTAR | LISTO_PARA_PILOTAJE,,auditoria/L001 | auditoria/L023 | auditoria/L064,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B02_I01.json,"Pregunta por la expansion de la sigla PARD y su definicion general, lo que la convierte en memoria legal plana de baja utilidad para el banco. / PARD nombra el procedimiento administrativo de protección orientado a restablecer derechos vulnerados o amenazados de niños, niñas y adolescentes."
DIL_B02_I05,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/PARD y restablecimiento de derechos/DIL_B02_I05.json,content/items/stand-by/PARD y restablecimiento de derechos/DIL_B02_I05.json,L023,DESCARTAR,,auditoria/L023 | auditoria/L064,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B02_I05.json,La pregunta termina evaluando la definicion del hogar sustituto como medida provisional y no una decision situada de proteccion o una actuacion institucional concreta.
DIL_B04_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Responsabilidad legal escolar, riesgos y prohibición de tratos degradantes/DIL_B04_I02.json","content/items/stand-by/Responsabilidad legal escolar, riesgos y prohibición de tratos degradantes/DIL_B04_I02.json",L081,DESCARTAR,,auditoria/L027 | auditoria/L068 | auditoria/L078 | auditoria/L081,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B04_I02.json,"Se resuelve por recuerdo del principio de prohibición de tratos degradantes y no por actuación escolar situada. / El item pregunta por el principio constitucional o legal que fundamenta la prohibicion de tratos degradantes y se resuelve por memoria normativa, no por actuacion escolar situada."
DIL_B06_I01,DESCARTE_TECNICO,-100,pedagogia,,preescolar,funcional,content/restructuring-v1/docente/competencias_ciudadanas/preescolar/funcional/DIL_B06_I01.json,"content/items/stand-by/Participación infantil, agencia y Convención sobre los Derechos del Niño/DIL_B06_I01.json",L024,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L024 | auditoria/L053,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B06_I01.json,La clave depende de recordar literalmente el Articulo 12 de la Convencion sobre los Derechos del Nino. Predomina memoria normativa declarativa. / Ítem ya auditado en L024 y registrado como omitido en L042; no se reprocesa.
DIL_B08_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Aptitud numérica: porcentajes y proporcionalidad/DIL_B08_I01.json,content/items/stand-by/Aptitud numérica: porcentajes y proporcionalidad/DIL_B08_I01.json,L030,DESCARTAR,,auditoria/L030,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B08_I01.json,"El archivo aparece en el arbol web de GitHub, pero no fue recuperable por la API de contenidos ni por URL directa. Sin acceso al contenido no se puede validar clave, dificultad ni valor para el banco."
DIL_B08_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Aptitud numérica: porcentajes y proporcionalidad/DIL_B08_I02.json,content/items/stand-by/Aptitud numérica: porcentajes y proporcionalidad/DIL_B08_I02.json,L030,DESCARTAR,,auditoria/L030,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B08_I02.json,"El archivo aparece en el arbol web de GitHub, pero no fue recuperable por la API de contenidos ni por URL directa. Sin acceso al contenido no se puede validar clave, dificultad ni valor para el banco."
DIL_B08_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Aptitud numérica: porcentajes y proporcionalidad/DIL_B08_I03.json,content/items/stand-by/Aptitud numérica: porcentajes y proporcionalidad/DIL_B08_I03.json,L030,DESCARTAR,,auditoria/L030,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B08_I03.json,"El archivo aparece en el arbol web de GitHub, pero no fue recuperable por la API de contenidos ni por URL directa. Sin acceso al contenido no se puede validar clave, dificultad ni valor para el banco."
EFCC_B01_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Evaluación technicista, punitiva y formativa/EFCC_B01_I03.json","content/items/stand-by/Evaluación technicista, punitiva y formativa/EFCC_B01_I03.json",L054,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L016 | auditoria/L054,no,,content/restructuring-v1/00-beta-v1/remanufactura/EFCC_B01_I03.json,La pregunta termina pidiendo la definición funcional de evaluación procesual formativa; el contraste entre opciones es demasiado evidente y la tarea no exige una decisión situada real.
EFCC_B02_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Criterios, instrumentos y tipos de evaluacion/EFCC_B02_I01.json","content/items/stand-by/Criterios, instrumentos y tipos de evaluacion/EFCC_B02_I01.json",L007,DESCARTAR,,auditoria/L007,no,,content/restructuring-v1/00-beta-v1/remanufactura/EFCC_B02_I01.json,Pseudoanalisis con contexto decorativo; la clave se reconoce por memoria conceptual y los distractores son caricaturescos.
EFCC_B02_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Criterios, instrumentos y tipos de evaluacion/EFCC_B02_I02.json","content/items/stand-by/Criterios, instrumentos y tipos de evaluacion/EFCC_B02_I02.json",L007,DESCARTAR,,auditoria/L007,no,,content/restructuring-v1/00-beta-v1/remanufactura/EFCC_B02_I02.json,Depende de memoria literal sobre criterios e instrumentos de evaluacion; la discriminacion esperable es baja por opciones obvias.
EFCC_B02_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Criterios, instrumentos y tipos de evaluacion/EFCC_B02_I03.json","content/items/stand-by/Criterios, instrumentos y tipos de evaluacion/EFCC_B02_I03.json",L007,DESCARTAR,,auditoria/L007,no,,content/restructuring-v1/00-beta-v1/remanufactura/EFCC_B02_I03.json,Se resuelve por reconocimiento terminologico y no por juicio pedagogico; presenta distractores debiles y dificultad artificial.
EFCC_B02_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Criterios, instrumentos y tipos de evaluacion/EFCC_B02_I04.json","content/items/stand-by/Criterios, instrumentos y tipos de evaluacion/EFCC_B02_I04.json",L007,DESCARTAR,,auditoria/L007,no,,content/restructuring-v1/00-beta-v1/remanufactura/EFCC_B02_I04.json,La ruta fuente no resolvio en la rama master y no fue posible auditar ni corregir el item con trazabilidad suficiente.
EFCC_B06_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Evaluación cualitativa, formativa y participativa/EFCC_B06_I04.json","content/items/stand-by/Evaluación cualitativa, formativa y participativa/EFCC_B06_I04.json",L054,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L015 | auditoria/L054 | auditoria/L074,no,,content/restructuring-v1/00-beta-v1/remanufactura/EFCC_B06_I04.json,"Se reduce a nombrar autoevaluación, coevaluación y heteroevaluación; el contexto es decorativo, la clave es obvia y no exige una decisión pedagógica real. / El ítem deriva hacia clasificación evaluativa y deja la acción pedagógica en segundo plano; el contexto no aporta evidencia real."
EIP_B01_I01,DESCARTE_TECNICO,-100,pedagogia,proyectos_pedagogicos,por_confirmar,funcional,content/items/pedagogia/EIP_B01_I01.json,content/items/stand-by/Currículo obligatorio y proyectos pedagógicos transversales/EIP_B01_I01.json,L008,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco,,auditoria/L008 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/EIP_B01_I01.json,La clave depende del recuerdo textual del artículo 14 de la Ley 115 y premia memoria normativa literal más que comprensión o decisión curricular.
EIP_B02_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Marco legal del preescolar y organización del nivel/EIP_B02_I02.json,content/items/stand-by/Marco legal del preescolar y organización del nivel/EIP_B02_I02.json,L022,DESCARTAR,,auditoria/L022,no,,content/restructuring-v1/00-beta-v1/remanufactura/EIP_B02_I02.json,El ítem se reduce a recordar los grados del nivel preescolar y cuál es obligatorio. No produce evidencia de decisión pedagógica o institucional.
EIP_B02_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Marco legal del preescolar y organización del nivel/EIP_B02_I03.json,content/items/stand-by/Marco legal del preescolar y organización del nivel/EIP_B02_I03.json,L022,DESCARTAR,,auditoria/L022,no,,content/restructuring-v1/00-beta-v1/remanufactura/EIP_B02_I03.json,"Aunque presenta un caso, la respuesta depende de recuperar literalmente los principios normativos del nivel, con baja discriminación esperada."
EIP_B03_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Desarrollo integral en preescolar - cinco dimensiones/EIP_B03_I01.json,content/items/stand-by/Desarrollo integral en preescolar - cinco dimensiones/EIP_B03_I01.json,L010-A,DESCARTAR,,auditoria/L010,no,,content/restructuring-v1/00-beta-v1/remanufactura/EIP_B03_I01.json,"Depende del recuerdo literal de la lista del artículo 15 de la Ley 115 y reduce el desarrollo integral a nomenclatura normativa, justo el riesgo que este lote debía evitar."
EIP_B04_I01,DESCARTE_TECNICO,-100,pedagogia,Reconocimiento del cuerpo,preescolar,funcional,content/restructuring-v1/docente/pedagogia/preescolar/basica/EIP_B04_I01.json,"content/items/stand-by/Identidad, autonomía y reconocimiento del cuerpo/EIP_B04_I01.json",L001,DESCARTAR | LISTO_PARA_PILOTAJE,,auditoria/L001 | auditoria/L019,no,,content/restructuring-v1/00-beta-v1/remanufactura/EIP_B04_I01.json,"La secuencia promueve autoconocimiento, aceptación corporal, identidad y autonomía, todos ejes centrales del nivel preescolar. / El contexto no compensa que la respuesta dependa del reconocimiento casi textual del objetivo legal y de distractores muy débiles, por lo que aporta poca evidencia sobre decisión pedagógica real."
GA02_B05_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Concepto y tipos de currículo/GA02_B05_I01_concepto_curriculo.json,content/items/stand-by/Concepto y tipos de currículo/GA02_B05_I01_concepto_curriculo.json,L032,DESCARTAR,,auditoria/L032 | auditoria/L059 | auditoria/L066,no,,content/restructuring-v1/00-beta-v1/remanufactura/GA02_B05_I01.json,Mide recuerdo definicional del concepto legal de curriculo y no exige interpretacion institucional ni decision pedagogica observable. / Definición legal de currículo sin aplicación institucional ni mediación docente observable. / Mide definición literal de currículo educativo con base en Ley 115. La dificultad es baja y el valor funcional para perfil docente es insuficiente.
GA02_B05_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Concepto y tipos de currículo/GA02_B05_I02_curriculo_oficial.json,content/items/stand-by/Concepto y tipos de currículo/GA02_B05_I02_curriculo_oficial.json,L032,DESCARTAR,,auditoria/L032 | auditoria/L059 | auditoria/L066,no,,content/restructuring-v1/00-beta-v1/remanufactura/GA02_B05_I02.json,"Se resuelve por reconocimiento del nombre tecnico de curriculo oficial y no agrega valor frente a versiones curriculares mas fuertes ya auditadas. / Reconocimiento doctrinal del currículo oficial sin tarea profesional auténtica. / Pseudoaplicación: pese al contexto institucional, la tarea sigue siendo distinguir currículo oficial como categoría documental, sin una decisión curricular situada."
GA02_B05_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Concepto y tipos de currículo/GA02_B05_I03_curriculo_oculto.json,content/items/stand-by/Concepto y tipos de currículo/GA02_B05_I03_curriculo_oculto.json,L032,DESCARTAR,,auditoria/L032 | auditoria/L059 | auditoria/L066,no,,content/restructuring-v1/00-beta-v1/remanufactura/GA02_B05_I03.json,"Aunque usa caso escolar, la tarea real es poner etiqueta al concepto y duplica una version mas fuerte ya auditada sobre curriculo oculto. / Nombrar currículo oculto como etiqueta no aporta lectura curricular situada ni toma de decisiones. / El caso de aula desemboca en nombrar el currículo oculto. La respuesta correcta depende de taxonomía conceptual y no de juicio pedagógico fino o lectura institucional útil."
