id_item,estado_beta,prioridad,area_canonica,subarea,perfil_sugerido,tipo_item,ruta_actual_o_propuesta,ruta_origen,lote,decisiones,acciones,fuentes,json_materializado,validacion_minima,destino_beta,notas
EFCC_B06_I05,PILOTAJE_V1_CANDIDATO,90,pedagogia,Autoevaluación y coevaluación en transición,preescolar,funcional,content/restructuring-v1/docente/pedagogia/preescolar/funcional/EFCC_B06_I05.json,"content/items/stand-by/Evaluación cualitativa, formativa y participativa/EFCC_B06_I05.json",L054,LISTO_PARA_BANCO | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L015 | auditoria/L054 | auditoria/L074,no,,content/items/beta-v1/pedagogia/EFCC_B06_I05.json,"En transición, la participación evaluativa gana sentido cuando se apoya en oralidad, representación gráfica y mediación cercana del docente. / Tiene mejor anclaje en práctica evaluativa real y no depende de palabras obvias."
EIP_B01_I02,PILOTAJE_V1_CANDIDATO,90,pedagogia,proyectos_pedagogicos,por_confirmar,funcional,content/items/pedagogia/EIP_B01_I02.json,content/items/stand-by/Currículo obligatorio y proyectos pedagógicos transversales/EIP_B01_I02.json,L008,BANCO_OPERACIONAL | LISTO_PARA_BANCO | Listo para el banco,,auditoria/L008 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B01_I02.json,"La transversalidad curricular exige continuidad, articulación con el PEI y presencia real en la enseñanza, no simples actos ocasionales."
EIP_B01_I03,PILOTAJE_V1_CANDIDATO,90,pedagogia,proyectos_pedagogicos,por_confirmar,funcional,content/items/pedagogia/EIP_B01_I03.json,content/items/stand-by/Currículo obligatorio y proyectos pedagógicos transversales/EIP_B01_I03.json,L008,BANCO_OPERACIONAL | LISTO_PARA_PILOTAJE | Listo para el banco,,auditoria/L008 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B01_I03.json,"La educación ambiental tiene sentido curricular cuando conecta comprensión del entorno, cuidado y prácticas formativas sostenidas."
EIP_B01_I04,PILOTAJE_V1_CANDIDATO,90,pedagogia,proyectos_pedagogicos,por_confirmar,funcional,content/items/pedagogia/EIP_B01_I04.json,content/items/stand-by/Currículo obligatorio y proyectos pedagógicos transversales/EIP_B01_I04.json,L008,BANCO_OPERACIONAL | LISTO_PARA_BANCO | Listo para el banco,,auditoria/L008 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B01_I04.json,"La educación sexual curricular exige continuidad, adecuación al desarrollo y responsabilidad pedagógica institucional."
EIP_B01_I05,PILOTAJE_V1_CANDIDATO,90,pedagogia,proyectos_pedagogicos,por_confirmar,funcional,content/items/pedagogia/EIP_B01_I05.json,content/items/stand-by/Currículo obligatorio y proyectos pedagógicos transversales/EIP_B01_I05.json,L008,BANCO_OPERACIONAL | LISTO_PARA_BANCO | Listo para el banco,,auditoria/L008 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B01_I05.json,La apropiación ciudadana ocurre cuando la norma se enlaza con experiencias reales de participación y convivencia escolar.
EIP_B04_I02,PILOTAJE_V1_CANDIDATO,90,pedagogia,Singularidad y diversidad en la infancia,preescolar,funcional,content/restructuring-v1/docente/pedagogia/preescolar/funcional/EIP_B04_I02.json,"content/items/stand-by/Identidad, autonomía y reconocimiento del cuerpo/EIP_B04_I02.json",L019,LISTO_PARA_BANCO,,auditoria/L019,no,,content/items/beta-v1/pedagogia/EIP_B04_I02.json,"La opción correcta reconoce que la identidad infantil se construye cuando la escuela legitima la singularidad, la historia y la expresión emocional, en lugar de estandarizar las producciones."
EIP_B04_I03,PILOTAJE_V1_CANDIDATO,90,pedagogia,Desarrollo de la autonomía en transición,preescolar,funcional,content/restructuring-v1/docente/pedagogia/preescolar/funcional/EIP_B04_I03.json,"content/items/stand-by/Identidad, autonomía y reconocimiento del cuerpo/EIP_B04_I03.json",L019,LISTO_PARA_BANCO,,auditoria/L019,no,,content/items/beta-v1/pedagogia/EIP_B04_I03.json,La autonomía infantil no es abandono pedagógico ni autosuficiencia temprana; se construye gradualmente en situaciones cotidianas con mediación del docente.
EIP_B05_I01,PILOTAJE_V1_CANDIDATO,90,pedagogia,desarrollo_preescolar,por_confirmar,funcional,content/items/pedagogia/EIP_B05_I01.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B05_I01.json,
EIP_B05_I02,PILOTAJE_V1_CANDIDATO,90,pedagogia,desarrollo_preescolar,por_confirmar,funcional,content/items/pedagogia/EIP_B05_I02.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B05_I02.json,
EIP_B05_I03,PILOTAJE_V1_CANDIDATO,90,pedagogia,desarrollo_preescolar,por_confirmar,funcional,content/items/pedagogia/EIP_B05_I03.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B05_I03.json,
EIP_B05_I04,PILOTAJE_V1_CANDIDATO,90,pedagogia,desarrollo_preescolar,por_confirmar,funcional,content/items/pedagogia/EIP_B05_I04.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B05_I04.json,
EIP_B06_I01,PILOTAJE_V1_CANDIDATO,90,pedagogia,teoria_curricular,por_confirmar,funcional,content/items/pedagogia/EIP_B06_I01.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B06_I01.json,
EIP_B06_I02,PILOTAJE_V1_CANDIDATO,90,pedagogia,teoria_curricular,por_confirmar,funcional,content/items/pedagogia/EIP_B06_I02.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B06_I02.json,
EIP_B06_I03,PILOTAJE_V1_CANDIDATO,90,pedagogia,teoria_curricular,por_confirmar,funcional,content/items/pedagogia/EIP_B06_I03.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B06_I03.json,
EIP_B06_I04,PILOTAJE_V1_CANDIDATO,90,pedagogia,teoria_curricular,por_confirmar,funcional,content/items/pedagogia/EIP_B06_I04.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/EIP_B06_I04.json,
GA02_B03_I03,PILOTAJE_CON_AJUSTE,90,pedagogia,didactica_y_planeacion,orientador,funcional,content/items/pedagogia/GA02_B03_I03.json,"content/items/stand-by/Didáctica, diversidad y planeación de aula/GA02_B03_I03.json",L043,BANCO_OPERACIONAL | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L012 | auditoria/L043 | content/items | content/items/_banco-operacional.csv | fase-5b/banco-operacional/part-001.csv | fase-5b/remediacion-liviana/part-001.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/GA02_B03_I03.json,El PIAR requiere articulación interdisciplinaria y corresponsabilidad.
GA02_B05_I01_concepto_curriculo,PILOTAJE_V1_CANDIDATO,90,pedagogia,teoria_curricular,por_confirmar,funcional,content/items/pedagogia/GA02_B05_I01_concepto_curriculo.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/GA02_B05_I01_concepto_curriculo.json,
IDD_B08_I01,PILOTAJE_V1_CANDIDATO,90,pedagogia,teoria_curricular,por_confirmar,funcional,content/items/pedagogia/IDD_B08_I01.json,"content/items/stand-by/Curriculo en espiral, Bruner y material concreto/IDD_B08_I01.json",L007,BANCO_OPERACIONAL | LISTO_PARA_PILOTAJE | Listo para el banco,,auditoria/L007 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/IDD_B08_I01.json,"La opcion B muestra el rasgo central del curriculo en espiral: un mismo nucleo conceptual se revisita con mayor complejidad, articulando experiencias concretas, representaciones intermedias y abstraccion progresiva."
IDD_B09_I04,PILOTAJE_V1_CANDIDATO,90,pedagogia,múltiples formas de expresión del aprendizaje,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B09_I04.json,"content/items/stand-by/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I04.json",L065,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE,,auditoria/L020 | auditoria/L065,no,,content/items/beta-v1/pedagogia/IDD_B09_I04.json,"La respuesta correcta conserva el rigor del propósito común y diversifica solo los medios de expresión, evitando tanto la rigidez instrumental como la pérdida de comparabilidad curricular. / La opcion D mantiene la competencia y los criterios de logro, pero flexibiliza el modo de evidenciarla. Eso incrementa equidad sin bajar rigor ni crear estandares paralelos."
IDD_B13_I03,PILOTAJE_V1_CANDIDATO,90,pedagogia,Coevaluación con criterios explícitos,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B13_I03.json,"content/items/stand-by/Evaluación colaborativa, coevaluación y metacognición/IDD_B13_I03.json",L080,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L015 | auditoria/L031 | auditoria/L073 | auditoria/L080,no,,content/items/beta-v1/pedagogia/IDD_B13_I03.json,"La alternativa A convierte la coevaluación en una práctica guiada por criterios, evidencia y lenguaje formativo; eso sí expresa una mediación observable del docente sobre cómo evaluar entre pares. / La coevaluación gana valor formativo cuando el docente da criterios, lenguaje y estructura para que los pares ofrezcan retroalimentación útil y respetuosa. / La respuesta correcta es A porque la coevaluacion formativa requiere criterios compartidos, lenguaje descriptivo y mediacion docente para que l"
IDD_B14_I03,PILOTAJE_V1_CANDIDATO,90,pedagogia,Uso formativo de resultados,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B14_I03.json,"content/items/stand-by/Diagnóstico pedagógico, saberes previos y evaluación formativa/IDD_B14_I03.json",L080,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE,,auditoria/L011 | auditoria/L062 | auditoria/L080,no,,content/items/beta-v1/pedagogia/IDD_B14_I03.json,"La alternativa D es la única que convierte los resultados en decisiones de mejora y verificación posterior, que es precisamente el núcleo de la evaluación formativa basada en evidencia. / Se conserva porque mide evaluación formativa observable sobre evidencias y ajustes didácticos. / La evaluación formativa se reconoce en el uso pedagógico de los resultados para intervenir, retroalimentar y volver a recoger evidencia de avance."
IDD_B14_I05,PILOTAJE_V1_CANDIDATO,90,pedagogia,Diagnóstico para apoyos y DUA,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B14_I05.json,"content/items/stand-by/Diagnóstico pedagógico, saberes previos y evaluación formativa/IDD_B14_I05.json",L080,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE,,auditoria/L011 | auditoria/L062 | auditoria/L080,no,,content/items/beta-v1/pedagogia/IDD_B14_I05.json,"La alternativa A utiliza la evidencia diagnóstica para ajustar el diseño didáctico desde criterios de acceso, participación y expresión, que es la decisión pedagógica más defendible en este caso. / Se conserva por su uso auténtico de información diagnóstica para planear apoyos y accesibilidad sin perder propósito común. / El uso formativo del diagnóstico se expresa cuando la información recogida transforma la planeación y orienta apoyos razonables e inclusivos."
IDD_B15_I02,PILOTAJE_V1_CANDIDATO,90,pedagogia,Currículo oculto,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B15_I02.json,"content/items/stand-by/Currículo oficial, oculto, nulo, PEI y DUR 1075/IDD_B15_I02.json",L032,LISTO_PARA_BANCO | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L008 | auditoria/L032,no,,content/items/beta-v1/pedagogia/IDD_B15_I02.json,"Ya auditado en L008 y conservado en L029 como trazabilidad previa; no se reprocesa. / El currículo oculto nombra justamente los aprendizajes implícitos que circulan en el clima y en las relaciones, aunque no figuren en la planeación escrita."
IDD_B15_I03,PILOTAJE_V1_CANDIDATO,90,pedagogia,Currículo nulo,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B15_I03.json,"content/items/stand-by/Currículo oficial, oculto, nulo, PEI y DUR 1075/IDD_B15_I03.json",L032,LISTO_PARA_BANCO | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L008 | auditoria/L032,no,,content/items/beta-v1/pedagogia/IDD_B15_I03.json,"Ya auditado en L008 y conservado en L029 como trazabilidad previa; no se reprocesa. / El currículo nulo aparece cuando procesos o contenidos previstos dejan de enseñarse efectivamente por decisiones de tiempo, método o priorización."
IDD_B15_I04,PILOTAJE_V1_CANDIDATO,90,pedagogia,Jornada Única y formación integral,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B15_I04.json,"content/items/stand-by/Currículo oficial, oculto, nulo, PEI y DUR 1075/IDD_B15_I04.json",L032,LISTO_PARA_BANCO | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L008 | auditoria/L032,no,,content/items/beta-v1/pedagogia/IDD_B15_I04.json,"Ya auditado en L008 y conservado en L029 como trazabilidad previa; no se reprocesa. / El tiempo ampliado gana sentido cuando se integra a una formación más rica, articulada al PEI y no reducida a intensificación mecánica."
IDD_B15_I06,PILOTAJE_V1_CANDIDATO,90,pedagogia,"Coherencia entre PEI, convivencia y currículo",por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B15_I06.json,"content/items/stand-by/Currículo oficial, oculto, nulo, PEI y DUR 1075/IDD_B15_I06.json",L032,LISTO_PARA_BANCO | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L008 | auditoria/L032,no,,content/items/beta-v1/pedagogia/IDD_B15_I06.json,"Ya auditado en L008 y conservado en L029 como trazabilidad previa; no se reprocesa. / Cuando PEI, convivencia y currículo se contradicen, la salida defendible es restaurar coherencia institucional con el horizonte pedagógico adoptado."
IDD_B16_I01,PILOTAJE_V1_CANDIDATO,90,pedagogia,autonomia_escolar,por_confirmar,funcional,content/items/pedagogia/IDD_B16_I01.json,"content/items/stand-by/Autonomía escolar, religión, colegios privados y equidad/IDD_B16_I01.json",L035,BANCO_OPERACIONAL | LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L003 | auditoria/L035 | auditoria/L058 | auditoria/L081 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/IDD_B16_I01.json,"Se conserva el dictamen previo porque el ítem sí mide tensión situada entre autonomía escolar y libertad de conciencia, pero todavía requiere pilotaje. / La clave es C porque la autonomía escolar no es absoluta y debe ceder cuando una exigencia institucional restringe de manera desproporcionada la libertad de conciencia o de cultos. La respuesta correcta no elimina la identidad institucional, sino que la compatibiliza con una acomodación razonable."
MTV_B08_I06,PILOTAJE_V1_CANDIDATO,90,pedagogia,actuación observable en interacción educativa,por_confirmar,comportamental,content/restructuring-v1/docente/competencias_ciudadanas/por_confirmar/comportamental/MTV_B08_I06.json,content/items/stand-by/Habilidades blandas y duras/MTV_B08_I06.json,L072,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE,,auditoria/L018 | auditoria/L065 | auditoria/L072,no,,content/items/beta-v1/pedagogia/MTV_B08_I06.json,"La decisión se mantiene desde la auditoría previa porque el caso conserva actuación observable y requería solo validación adicional de taxonomía y distractores. / La opcion A contiene escucha, autorregulacion, explicacion suficiente y una salida institucional proporcional. Es la unica que atiende la inquietud sin escalar el conflicto ni evadirlo."
MTV_B08_I07,PILOTAJE_V1_CANDIDATO,90,pedagogia,juicio pedagógico frente a equidad,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/MTV_B08_I07.json,content/items/stand-by/Habilidades blandas y duras/MTV_B08_I07.json,L072,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE,,auditoria/L018 | auditoria/L065 | auditoria/L072,no,,content/items/beta-v1/pedagogia/MTV_B08_I07.json,"La decisión previa se mantiene porque el ítem evalúa juicio pedagógico real, aunque todavía requiere contraste humano de clasificación y discriminación. / La opcion A es la unica que preserva la evaluacion del aprendizaje y trata la contingencia sin volverla un castigo ni una excusa para eliminar el criterio academico."
MTV_B08_I08,PILOTAJE_V1_CANDIDATO,90,pedagogia,concertación profesional observable,por_confirmar,comportamental,content/restructuring-v1/docente/gestion/por_confirmar/comportamental/MTV_B08_I08.json,content/items/stand-by/Habilidades blandas y duras/MTV_B08_I08.json,L072,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE,,auditoria/L018 | auditoria/L065 | auditoria/L072,no,,content/items/beta-v1/pedagogia/MTV_B08_I08.json,"La decisión previa se mantiene porque el caso sí exige concertación profesional observable, aunque necesita validación humana de encuadre taxonómico. / La opcion A es la unica que convierte el desacuerdo en trabajo tecnico conjunto y no en obediencia, confrontacion individual o renuncia al trabajo colaborativo."
MTV_B08_I09,PILOTAJE_V1_CANDIDATO,90,pedagogia,manejo de clima de aula,por_confirmar,comportamental,content/restructuring-v1/docente/pedagogia/por_confirmar/comportamental/MTV_B08_I09.json,content/items/stand-by/Habilidades blandas y duras/MTV_B08_I09.json,L072,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE,,auditoria/L018 | auditoria/L065 | auditoria/L072,no,,content/items/beta-v1/pedagogia/MTV_B08_I09.json,"La decisión previa se mantiene porque el caso conserva aplicabilidad educativa real, aunque exige distractores más fuertes antes de banco. / La opcion C combina autorregulacion, sentido pedagogico y manejo del tiempo. Las demas o amplifican el incidente, o lo evaden, o responden desde una autoridad vacia."
MTV_B08_I13,PILOTAJE_V1_CANDIDATO,90,pedagogia,ruta restaurativa y convivencia,por_confirmar,comportamental,content/restructuring-v1/docente/competencias_ciudadanas/por_confirmar/comportamental/MTV_B08_I13.json,content/items/stand-by/Habilidades blandas y duras/MTV_B08_I13.json,L072,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE,,auditoria/L018 | auditoria/L065 | auditoria/L072,no,,content/items/beta-v1/pedagogia/MTV_B08_I13.json,"La decisión previa se mantiene porque el caso conserva valor aplicado en convivencia, aunque requiere contraste humano de alcance normativo y perfil. / La opcion B es la unica que prioriza seguridad inmediata y tratamiento formativo posterior. Las otras opciones son punitivas, omisivas o solo cosméticas."
MTV_B22_I02,PILOTAJE_CON_AJUSTE,90,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I02.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I02.json,L047,BANCO_OPERACIONAL | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/banco-operacional/part-002.csv | fase-5b/remediacion-liviana/part-002.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/MTV_B22_I02.json,La opción A es la mejor respuesta porque la secuencia parte de experiencias conocidas para enlazar el nuevo contenido con significados ya disponibles en los estudiantes.
MTV_B22_I06,PILOTAJE_CON_AJUSTE,90,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I06.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I06.json,L047,BANCO_OPERACIONAL | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/banco-operacional/part-002.csv | fase-5b/remediacion-liviana/part-002.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/MTV_B22_I06.json,La opción A es la mejor respuesta porque la docente parte de una concepción previa y la somete a contraste con evidencia para favorecer comprensión más elaborada.
MTV_B22_I09,PILOTAJE_CON_AJUSTE,90,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I09.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I09.json,L047,BANCO_OPERACIONAL | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/banco-operacional/part-002.csv | fase-5b/remediacion-liviana/part-002.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/MTV_B22_I09.json,La opción B es la mejor porque parte de situaciones familiares que ayudan a enlazar el nuevo concepto con experiencias previas antes de avanzar a la formalización.
NFL_B01_I01,PILOTAJE_V1_CANDIDATO,90,pedagogia,Curriculo y PEI,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/NFL_B01_I01.json,"content/items/stand-by/Formación integral, fines de la educación y desarrollo de la personalidad/NFL_B01_I01.json",L017,LISTO_PARA_BANCO,,auditoria/L017,no,,content/items/beta-v1/pedagogia/NFL_B01_I01.json,"La opcion correcta incorpora la formacion integral en el trabajo ordinario del curriculo y la vuelve observable en decisiones, actividades y seguimiento, en lugar de externalizarla o suponerla automaticamente."
NFL_B07_I01,PILOTAJE_V1_CANDIDATO,90,pedagogia,"Acceso, permanencia e inclusión",por_confirmar,funcional,content/restructuring-v1/docente/normatividad/por_confirmar/funcional/NFL_B07_I01.json,"content/items/stand-by/Educación como derecho fundamental, bien común y derecho pluridimensional/NFL_B07_I01.json",L075,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE,,auditoria/L001 | auditoria/L075,no,,content/items/beta-v1/pedagogia/NFL_B07_I01.json,"El derecho a la educación no se agota en el cupo escolar: compromete condiciones efectivas de permanencia, inclusión y calidad."
PPDC_B05_I01,PILOTAJE_V1_CANDIDATO,90,pedagogia,Uso formativo del diagnóstico inicial,basica_primaria,funcional,content/restructuring-v1/docente/pedagogia/basica_primaria/funcional/PPDC_B05_I01.json,content/items/stand-by/Diagnóstico pedagógico en educación primaria/PPDC_B05_I01.json,L001,LISTO_PARA_BANCO,,auditoria/L001 | auditoria/L011 | auditoria/L062,no,,content/items/beta-v1/pedagogia/PPDC_B05_I01.json,El diagnóstico pedagógico inicial cumple una función formativa: produce información relevante para ajustar la enseñanza a las características reales del grupo. / Se conserva porque convierte el diagnóstico en decisión docente concreta para flexibilizar la planeación en primaria. / El diagnóstico pedagógico inicial cumple una función formativa: ofrece información para adecuar la enseñanza a las características reales del grupo en básica primaria.
PPDC_B06_I01,PILOTAJE_V1_CANDIDATO,90,pedagogia,integracion curricular de historia y diversidad cultural,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/PPDC_B06_I01.json,"content/items/stand-by/Normatividad, fines de la educación y educación no formal/PPDC_B06_I01.json",L023,LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L001 | auditoria/L023 | auditoria/L041,no,,content/items/beta-v1/pedagogia/PPDC_B06_I01.json,"La opcion B convierte los fines de la educacion en una orientacion curricular concreta: formar identidad, memoria historica y respeto por la diversidad desde experiencias sostenidas y no desde actos simbolicos aislados. / La integración transversal permite materializar fines formativos asociados a ciudadanía crítica, memoria, identidad y reconocimiento de la diversidad. / Ya auditado en L023; se conserva la trazabilidad previa y no se reprocesa en este lote."
PPDC_B07_I01,PILOTAJE_V1_CANDIDATO,90,pedagogia,aula_invertida,por_confirmar,funcional,content/items/pedagogia/PPDC_B07_I01.json,content/items/stand-by/Aula invertida y cambio de rol docente/PPDC_B07_I01.json,L036,BANCO_OPERACIONAL | LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L003 | auditoria/L036 | auditoria/L061 | auditoria/L069 | auditoria/L079 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/PPDC_B07_I01.json,"Ya auditado en L003; se conserva la trazabilidad previa y no se reprocesa en este lote. / La clave es B porque el aula invertida traslada la instrucción directa básica fuera del espacio presencial y reserva la clase para tareas de aplicación, análisis, discusión y retroalimentación con mediación activa del docente. / La respuesta correcta es B porque el aula invertida libera el tiempo presencial para tareas de mayor demanda cognitiva con acompanamiento docente directo. El cambio no consiste solo"
pedagogia-evaluacion-aprendizaje-001,PILOTAJE_V1_CANDIDATO,90,pedagogia,evaluacion_formativa,por_confirmar,funcional,content/items/pedagogia/pedagogia-evaluacion-aprendizaje-001.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/pedagogia-evaluacion-aprendizaje-001.json,
pedagogia-evaluacion-aprendizaje-002,PILOTAJE_V1_CANDIDATO,90,pedagogia,evaluacion_formativa,por_confirmar,funcional,content/items/pedagogia/pedagogia-evaluacion-aprendizaje-002.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/pedagogia-evaluacion-aprendizaje-002.json,
pedagogia-inclusion-001,PILOTAJE_V1_CANDIDATO,90,pedagogia,inclusion_y_equidad,por_confirmar,funcional,content/items/pedagogia/pedagogia-inclusion-001.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/pedagogia-inclusion-001.json,
pedagogia-inclusion-002,PILOTAJE_V1_CANDIDATO,90,pedagogia,inclusion_y_equidad,por_confirmar,funcional,content/items/pedagogia/pedagogia-inclusion-002.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/pedagogia-inclusion-002.json,
pedagogia-planeacion-aula-001,PILOTAJE_V1_CANDIDATO,90,pedagogia,planeacion_curricular,por_confirmar,funcional,content/items/pedagogia/pedagogia-planeacion-aula-001.json,,,BANCO_OPERACIONAL | Listo para el banco,,content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/items/beta-v1/pedagogia/pedagogia-planeacion-aula-001.json,
